CÓDIGO DEPARTAMENTO;DEPARTAMENTO;PROVINCIA;CÓDIGO MUNICIPIO;MUNICIPIO;CODIGO DANE INSTITUCION EDUCATIVA;NOMBRE INSTITUCION EDUCATIVA;CODIGO DANE SEDE;NOMBRE SEDE EDUCATIVA;ZONA;PROYECTOS DE CONECTIVIDAD 2024;OPERADOR;ESTADO;MEDIO DE ENLACE;ANCHO DE BANDA DE SUBIDA (MB);ANCHO DE BANDA DESCARGA (MB);FINALIZACIÓN DEL CONTRATO;LATITUD;LONGITUD;;
15;BOYACÁ;SUGAMUXI;15,296;GAMEZA;115,296,000,011;I,E, JUAN JOSE REYES PATRIA;115,296,000,011;I,E, JUAN JOSE REYES PATRIA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,80236E+13;-7,28066E+13;;
15;BOYACÁ;SUGAMUXI;15,296;GAMEZA;215,296,000,058;I,E, SAZA;215,296,000,058;I,E, SAZA - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;576996572;-7276194019;;
15;BOYACÁ;NEIRA;15,299;GARAGOA;115,299,000,011;I,E, TECNICO INDUSTRIAL MARCO AURELIO BERNAL;115,299,000,011;I,E, TECNICO INDUSTRIAL MARCO AURELIO BERNAL - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,08166E+13;-7,33621E+13;;
15;BOYACÁ;NEIRA;15,299;GARAGOA;115,299,000,011;I,E, TECNICO INDUSTRIAL MARCO AURELIO BERNAL;115,299,000,054;CONC URB MIXTA;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;508017222;-7336125756;;
15;BOYACÁ;NEIRA;15,299;GARAGOA;115,299,000,038;I,E, TECNICA SAN LUIS;115,299,800,018;ESCUELA ANEXA;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;;;;
15;BOYACÁ;NEIRA;15,299;GARAGOA;115,299,000,038;I,E, TECNICA SAN LUIS;115,299,000,038;I,E, TECNICA SAN LUIS - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,08627E+13;-7,33624E+13;;
15;BOYACÁ;GUTIÉRREZ;15,317;GUACAMAYAS;115,317,000,016;I,E, TECNICA SAN DIEGO DE ALCALA;115,317,000,016;I,E, TECNICA SAN DIEGO DE ALCALA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;6,45954E+13;-7,24998E+13;;
15;BOYACÁ;ORIENTE;15,322;GUATEQUE;115,322,000,016;I,E, TECNICA ENRIQUE OLAYA HERRERA;115,322,000,237;COL BAS HORTENSIA PERILLA;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;500319683;-7347381303;;
15;BOYACÁ;ORIENTE;15,322;GUATEQUE;115,322,000,024;I,E, TECNICA VALLE DE TENZA;115,322,000,041;CONC ALIANZA;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,0035E+13;-7,34737E+13;;
15;BOYACÁ;ORIENTE;15,322;GUATEQUE;115,322,000,016;I,E, TECNICA ENRIQUE OLAYA HERRERA;115,322,000,016;I,E, TECNICA ENRIQUE OLAYA HERRERA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;4,998E+13;-7,34741E+13;;
15;BOYACÁ;ORIENTE;15,322;GUATEQUE;115,322,000,024;I,E, TECNICA VALLE DE TENZA;115,322,000,024;I,E, TECNICA VALLE DE TENZA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5013966627;-7346546857;;
15;BOYACÁ;ORIENTE;15,325;GUAYATÁ;215,325,000,321;I,E, TECNICA LAS MERCEDES;115,325,000,025;CONC URB;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;4968590089;-734893675;;
15;BOYACÁ;ORIENTE;15,325;GUAYATÁ;215,325,000,089;I,E, SOCHAQUIRA ABAJO;215,325,000,089;I,E, SOCHAQUIRA ABAJO - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;4955885;-73509918;;
15;BOYACÁ;ORIENTE;15,325;GUAYATÁ;215,325,000,321;I,E, TECNICA LAS MERCEDES;215,325,000,321;I,E, TECNICA LAS MERCEDES - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;4,9691E+13;-7,34894E+13;;
15;BOYACÁ;GUTIÉRREZ;15,332;GÜICÁN;115,332,000,294;I,E, NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO;115,332,000,294;I,E, NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;6,46291E+13;-7,24129E+13;;
15;BOYACÁ;SUGAMUXI;15,362;IZA;315,362,000,093;I,E, TECNICA SERGIO CAMARGO;115,362,000,019;CONC SERGIO CAMARGO;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5613025667;-7297984893;;
15;BOYACÁ;SUGAMUXI;15,362;IZA;315,362,000,093;I,E, TECNICA SERGIO CAMARGO;315,362,000,093;I,E, TECNICA SERGIO CAMARGO - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,6073E+13;-7,29805E+13;;
15;BOYACÁ;MÁRQUEZ;15,367;JENESANO;115,367,000,017;I,E, TECNICO COMERCIAL;115,367,000,025;20 DE JULIO;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5381999047;-7336481555;;
15;BOYACÁ;MÁRQUEZ;15,367;JENESANO;115,367,000,017;I,E, TECNICO COMERCIAL;115,367,000,017;I,E, TECNICO COMERCIAL - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,38931E+13;-7,33629E+13;;
15;BOYACÁ;VALDERRAMA;15,368;JERICÓ;115,368,000,151;I,E, TECNICA LOPEZ QUEVEDO;115,368,000,011;CONC URB KENNEDY;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;6147246769;-7256848861;;
15;BOYACÁ;VALDERRAMA;15,368;JERICÓ;115,368,000,151;I,E, TECNICA LOPEZ QUEVEDO;115,368,000,151;I,E, TECNICA LOPEZ QUEVEDO - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;6144349557;-7257162828;;
15;BOYACÁ;ORIENTE;15,38;LA CAPILLA;315,380,000,114;I,E, LA CANDELARIA;315,380,000,114;I,E, LA CANDELARIA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,09593E+13;-7,34434E+13;;
15;BOYACÁ;ORIENTE;15,38;LA CAPILLA;315,380,000,114;I,E, LA CANDELARIA;115,380,000,026;CON URB;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,09593E+13;-7,34434E+13;;
15;BOYACÁ;NORTE;15,403;LA UVITA;115,403,000,011;I,E, TECNICA NUESTRA SEÑORA DE LAS MERCEDES;115,403,000,011;I,E, TECNICA NUESTRA SEÑORA DE LAS MERCEDES - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;631792;-72559739;;
15;BOYACÁ;NORTE;15,403;LA UVITA;115,403,000,011;I,E, TECNICA NUESTRA SEÑORA DE LAS MERCEDES;115,403,000,037;SEDE PRIMARIA URBANA;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;6316176147;-7256144455;;
15;BOYACÁ;OCCIDENTE;15,401;LA VICTORIA;315,401,000,276;I,E, ALFONSO LOPEZ PUMAREJO;315,401,000,276;I,E, ALFONSO LOPEZ PUMAREJO - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5522546553;-742369095;;
15;BOYACÁ;LA LIBERTAD;15,377;LABRANZAGRANDE;115,377,000,015;I,E, TECNICA VALENTIN GARCIA;115,377,000,023;CONC URB;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5562932181;-7257679962;;
15;BOYACÁ;LA LIBERTAD;15,377;LABRANZAGRANDE;115,377,000,015;I,E, TECNICA VALENTIN GARCIA;115,377,000,015;I,E, TECNICA VALENTIN GARCIA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;556345737;-7257765775;;
15;BOYACÁ;NEIRA;15,425;MACANAL;115,425,000,014;I,E, TECNICA JAIME CAMPOS JACOME DE MACANAL;115,425,000,286;CONC ESCOLAR URB;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;4971389;-73316944;;
15;BOYACÁ;NEIRA;15,425;MACANAL;115,425,000,014;I,E, TECNICA JAIME CAMPOS JACOME DE MACANAL;115,425,000,014;I,E, TECNICA JAIME CAMPOS JACOME DE MACANAL - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;4973105253;-7331711118;;
15;BOYACÁ;OCCIDENTE;15,442;MARIPÍ;315,442,000,264;I,E, JORGE ELIECER GAITAN;115,442,000,036;CONC URB MIX;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;;;;
15;BOYACÁ;OCCIDENTE;15,442;MARIPÍ;315,442,000,264;I,E, JORGE ELIECER GAITAN;315,442,000,264;I,E, JORGE ELIECER GAITAN - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5550951903;-7400299487;;
15;BOYACÁ;LENGUPÁ;15,455;MIRAFLORES;115,455,000,027;I,E, SERGIO CAMARGO;115,455,000,027;I,E, SERGIO CAMARGO - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,19269E+13;-7,31381E+13;;
15;BOYACÁ;LENGUPÁ;15,455;MIRAFLORES;115,455,000,027;I,E, SERGIO CAMARGO;115,455,000,043;RAFAEL URIBE URIBE;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5163611;-731425;;
15;BOYACÁ;SUGAMUXI;15,464;MONGUA;115,464,000,242;I,E, TECNICA LISANDRO CELY;115,464,000,030;CONC POLICARPA SALAVARRIETA;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,75366E+13;-7,27989E+13;;
15;BOYACÁ;SUGAMUXI;15,464;MONGUA;115,464,000,242;I,E, TECNICA LISANDRO CELY;115,464,000,242;I,E, TECNICA LISANDRO CELY - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,75433E+13;-7,27999E+13;;
15;BOYACÁ;SUGAMUXI;15,464;MONGUA;215,464,000,085;I,E, TUNJUELO;215,464,000,085;I,E, TUNJUELO - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5757936037;-7276014694;;
15;BOYACÁ;SUGAMUXI;15,466;MONGUÍ;115,466,000,151;I,E, TECNICA DE MONGUI;115,466,000,151;I,E, TECNICA DE MONGUI - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;572251926;-728499361;;
15;BOYACÁ;SUGAMUXI;15,466;MONGUÍ;115,466,000,011;I,E, TECNICA JOSE ACEVEDO Y GOMEZ;115,466,000,011;I,E, TECNICA JOSE ACEVEDO Y GOMEZ - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5725122115;-7285159889;;
15;BOYACÁ;SUGAMUXI;15,466;MONGUÍ;115,466,000,011;I,E, TECNICA JOSE ACEVEDO Y GOMEZ;115,466,000,037;JUAN BAUTISTA CUJAR;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5725297984;-7285165293;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;215,469,000,075;I,E, HERNANDO GELVEZ SUAREZ;215,469,000,075;I,E, HERNANDO GELVEZ SUAREZ - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5864381687;-7355064924;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;215,469,000,342;I,E, SAN ALBERTO MAGNO;215,469,000,342;I,E, SAN ALBERTO MAGNO - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5922975915;-7354141218;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;115,469,000,038;I,E, TECNICA ANTONIO NARIÑO;115,469,000,038;I,E, TECNICA ANTONIO NARIÑO - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5872089386;-7357728139;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;215,469,000,091;I,E, TECNICA JORDAN;215,469,000,091;I,E, TECNICA JORDAN - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5914444;-73555278;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;215,469,000,156;I,E, TECNICA LA LAJA;215,469,000,156;I,E, TECNICA LA LAJA - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5888940104;-7354101243;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;115,469,000,038;I,E, TECNICA ANTONIO NARIÑO;115,469,000,402;SEDE ANTONIO RICAURTE;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;;;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;115,469,000,038;I,E, TECNICA ANTONIO NARIÑO;115,469,800,018;SEDE ANEXA;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,87401E+13;-7,35743E+12;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;115,469,000,038;I,E, TECNICA ANTONIO NARIÑO;115,469,000,054;SEDE GASPAR RAMIREZ;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;;;;
15;BOYACÁ;RICAURTE;15,469;MONIQUIRÁ;115,469,000,038;I,E, TECNICA ANTONIO NARIÑO;115,469,800,000;SEDE CENTRAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,8774E+12;-7,35684E+13;;
15;BOYACÁ;CENTRO;15,476;MOTAVITA;115,476,000,124;I,E, TECNICA SANTA CRUZ DE MOTAVITA;115,476,000,043;CONC URB MIX;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;;;;
15;BOYACÁ;CENTRO;15,476;MOTAVITA;215,476,000,013;I,E, TECNICA AMBIENTAL SOTE PANELAS;215,476,000,013;I,E, TECNICA AMBIENTAL SOTE PANELAS - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5634078765;-7338515347;;
15;BOYACÁ;CENTRO;15,476;MOTAVITA;115,476,000,124;I,E, TECNICA SANTA CRUZ DE MOTAVITA;115,476,000,124;I,E, TECNICA SANTA CRUZ DE MOTAVITA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5579512;-73365766;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;315,480,000,341;I,E, SAN MARCOS;115,480,000,031;CONC URB JOSE FRANCISCO MAHECHA;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5529167;-74100556;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;415,480,000,400;I,E, CONCHA MEDINA DE SILVA;415,480,000,400;I,E, CONCHA MEDINA DE SILVA - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5538372091;-7413559441;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;215,480,000,133;I,E, NUESTRA SEÑORA DE LA NAVAL;215,480,000,133;I,E, NUESTRA SEÑORA DE LA NAVAL - SEDE PRINCIPAL;RURAL;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;15;08/28/2024 12:00:00 AM;5522736653;-7407043525;;
15;BOYACÁ;OCCIDENTE;15,48;MUZO;315,480,000,341;I,E, SAN MARCOS;315,480,000,341;I,E, SAN MARCOS - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5530003244;-7410196353;;
15;BOYACÁ;SUGAMUXI;15,491;NOBSA;115,491,000,017;I,E, TECNICA DE NOBSA;115,491,000,041;CONC KENNEDY;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5770175857;-7293757545;;
15;BOYACÁ;SUGAMUXI;15,491;NOBSA;115,491,000,017;I,E, TECNICA DE NOBSA;115,491,000,017;I,E, TECNICA DE NOBSA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5774196668;-7293816102;;
15;BOYACÁ;MÁRQUEZ;15,494;NUEVO COLÓN;115,494,000,131;I,E, NUESTRA SEÑORA DE LA ANTIGUA;115,494,000,131;I,E, NUESTRA SEÑORA DE LA ANTIGUA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,35459E+13;-7,34568E+13;;
15;BOYACÁ;CENTRO;15,5;OICATÁ;115,500,000,084;I,E, NICOLAS CUERVO Y ROJAS;115,500,000,084;I,E, NICOLAS CUERVO Y ROJAS - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5596299636;-7330817918;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;115,507,000,039;CONC PABLO SEXTO;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5,65676E+13;-7,41824E+13;;
15;BOYACÁ;OCCIDENTE;15,507;OTANCHE;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA;115,507,000,012;I,E, SAN IGNACIO DE LOYOLA - SEDE PRINCIPAL;URBANA;CONECTIVIDAD ESCOLAR 2024;ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO;PENDIENTE INICIO OPERACIÓN;NA;;20;08/28/2024 12:00:00 AM;5656951141;-7418190635;;
