CODIGO INTERNET,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB)
1722,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
612,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
1337,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,15.0
1299,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,15.0
220,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
1974,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
851,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,15.0
987,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
270,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
754,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
863,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
1029,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,PENDIENTE INICIO OPERACIÓN,,20.0
1618,CONECTIVIDAD ESCOLAR 2024,ALIANZA PUBLICA PARA EL DESARROLLO INTEGRAL -ALDESARROLLO,EN OPERACIÓN,,15.0
1514,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
605,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1346,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1848,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1607,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
318,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
982,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
93,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1446,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1403,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
9,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1231,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
142,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1543,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1853,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
325,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
433,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1168,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
0,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
649,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1596,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
890,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1152,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1235,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
802,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
434,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
411,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1141,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1294,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1213,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
880,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1699,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1793,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1812,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1917,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1619,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1639,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
36,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1695,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1728,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1100,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
574,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
548,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
515,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1932,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
314,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1541,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1506,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1055,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
331,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
797,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1479,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
457,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1390,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1609,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1289,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
532,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1810,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
866,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
2003,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
76,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
741,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1866,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1832,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1797,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1039,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1012,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
77,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
12,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1265,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
489,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
554,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
179,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
334,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1136,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1419,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
2004,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
98,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1827,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
510,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1486,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1498,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1550,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
848,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
770,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1937,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1369,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
379,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
744,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1532,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
523,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1578,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1411,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1080,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1211,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1548,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
977,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1883,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
127,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1814,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
128,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
637,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1046,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
706,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
105,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
1437,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
136,"INTERNET REGALIAS ""123""",COLOMBIA MAS TV,EN OPERACIÓN,10.0,10.0
254,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
682,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1278,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
203,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
525,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
402,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
230,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1050,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1172,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
958,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1996,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
18,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1561,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
5,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1481,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1552,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1360,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
189,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1513,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1534,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
25,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1066,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1590,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
28,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
658,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
560,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
636,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
557,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1734,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1286,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
849,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1783,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1197,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
256,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
616,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
655,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
737,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
341,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
984,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
965,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
153,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
247,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1073,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1765,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1145,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1560,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
382,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1302,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
933,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
838,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1217,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
663,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1305,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1258,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1363,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
614,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1228,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1404,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1243,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
514,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
17,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
444,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1991,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1118,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
394,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
428,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
626,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1163,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1990,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1471,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1139,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
674,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1060,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1707,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1399,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1657,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1356,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
219,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
755,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1382,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
905,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
900,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
104,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1019,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
380,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
172,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1221,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1405,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1943,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1955,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1117,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
302,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1366,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1252,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
806,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
821,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1092,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
386,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
835,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
516,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1397,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1105,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1986,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1193,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
51,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1272,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1304,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1714,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
303,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
986,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1598,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
509,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1488,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1201,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1897,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
908,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
593,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1429,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1764,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
41,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
357,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
156,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1595,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
492,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
164,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
628,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1813,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1576,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
409,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
631,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1858,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1323,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
278,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
921,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1065,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1964,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1525,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
906,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1196,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1685,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
979,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1238,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1570,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
486,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1771,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1850,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
867,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
429,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
143,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1133,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
807,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
473,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1458,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1058,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
15,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
482,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
555,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1971,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
45,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
839,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
175,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1925,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1028,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
150,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
705,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1022,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1846,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1923,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1522,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1178,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
535,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
211,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
542,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
563,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
88,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1759,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
520,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1824,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1746,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
963,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
287,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1138,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1976,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1587,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
452,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
700,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
213,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1891,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1160,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1343,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
828,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
679,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1089,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1726,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
391,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
372,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
760,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1149,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1040,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
78,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
992,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
447,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1459,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
1106,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
693,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
131,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
272,SIN PROYECTO,SIN OPERADOR,SIN SERVICIO,,
